transientid,ML_PROB_FRB
0.499997_DM_961.05_beam_195C2020_05_31_18:20:56.fil.hdf5,0.0011510765
0.499998_DM_100.39_beam_0C2020_02_16_01:57:17.fil.hdf5,2.5858424e-07
0.499998_DM_100.70_beam_0C2020_04_07_01:47:17.fil.hdf5,1.0
0.499998_DM_101.31_beam_0C2020_04_07_02:07:52.fil.hdf5,0.9999746
0.499998_DM_1147.88_beam_8C2020_02_21_20:36:04.fil.hdf5,0.0025221654
0.499998_DM_1154.21_beam_224C2020_04_13_07:12:38.fil.hdf5,0.0004830963
0.499998_DM_118.19_beam_0C2020_04_12_02:35:02.fil.hdf5,0.9999963
0.499998_DM_118.50_beam_0C2020_04_11_20:33:59.fil.hdf5,0.9999697
0.499998_DM_122.19_beam_6C2020_02_04_01:59:55.fil.hdf5,7.066024e-07
0.499998_DM_125.56_beam_141C2020_04_23_23:09:25.fil.hdf5,0.0064147287
0.499998_DM_125.87_beam_7C2020_02_04_01:59:55.fil.hdf5,9.579024e-06
0.499998_DM_126.79_beam_164C2019_12_06_15:48:36.fil.hdf5,8.061951e-06
0.499998_DM_127.71_beam_107C2020_04_13_05:09:59.fil.hdf5,4.2838314e-05
0.499998_DM_136.92_beam_0C2020_04_19_18:18:43.fil.hdf5,0.9999943
0.499998_DM_136.92_beam_0C2020_04_19_18:18:47.fil.hdf5,0.99999833
0.499998_DM_140.91_beam_0C2020_04_12_04:12:38.fil.hdf5,0.99972516
0.499998_DM_145.21_beam_0C2020_04_07_03:40:49.fil.hdf5,1.0
0.499998_DM_145.21_beam_0C2020_04_07_03:47:03.fil.hdf5,0.9999335
0.499998_DM_146.44_beam_0C2020_03_15_15:11:28.fil.hdf5,0.99998474
0.499998_DM_1474.51_beam_657C2020_01_20_09:37:01.fil.hdf5,2.005816e-05
0.499998_DM_1525.15_beam_2C2020_02_02_04:42:01.fil.hdf5,1.3264503e-05
0.499998_DM_163.32_beam_0C2020_04_12_00:00:27.fil.hdf5,0.9999999
0.499998_DM_163.63_beam_0C2020_04_11_23:55:14.fil.hdf5,1.0
0.499998_DM_163.63_beam_0C2020_04_11_23:55:17.fil.hdf5,1.0
0.499998_DM_164.25_beam_0C2020_04_12_00:11:08.fil.hdf5,1.0
0.499998_DM_164.55_beam_0C2020_03_23_03:07:28.fil.hdf5,1.0
0.499998_DM_164.55_beam_0C2020_04_12_00:00:23.fil.hdf5,0.99778783
0.499998_DM_164.86_beam_0C2020_03_23_03:03:50.fil.hdf5,0.99999845
0.499998_DM_164.86_beam_0C2020_04_11_23:53:49.fil.hdf5,1.0
0.499998_DM_165.47_beam_0C2020_03_23_03:18:40.fil.hdf5,1.0
0.499998_DM_166.09_beam_0C2020_02_03_02:20:43.fil.hdf5,1.0
0.499998_DM_167.62_beam_0C2020_03_23_03:15:07.fil.hdf5,1.0
0.499998_DM_174.38_beam_0C2020_04_07_02:50:27.fil.hdf5,0.9996407
0.499998_DM_174.68_beam_0C2020_04_07_02:50:12.fil.hdf5,1.0
0.499998_DM_174.68_beam_0C2020_04_07_03:17:26.fil.hdf5,1.0
0.499998_DM_174.99_beam_0C2020_04_07_03:16:11.fil.hdf5,1.0
0.499998_DM_174.99_beam_0C2020_04_19_19:30:15.fil.hdf5,0.9999424
0.499998_DM_177.14_beam_0C2020_04_13_07:53:42.fil.hdf5,0.99999976
0.499998_DM_177.45_beam_0C2020_03_15_17:37:59.fil.hdf5,0.99999905
0.499998_DM_177.45_beam_0C2020_03_30_02:37:53.fil.hdf5,0.9998265
0.499998_DM_179.59_beam_0C2020_03_30_02:39:12.fil.hdf5,0.99054796
0.499998_DM_190.95_beam_0C2020_02_02_11:48:10.fil.hdf5,1.0
0.499998_DM_191.57_beam_0C2020_02_02_11:48:11.fil.hdf5,1.0
0.499998_DM_191.57_beam_0C2020_02_02_12:01:59.fil.hdf5,0.99999785
0.499998_DM_191.88_beam_0C2020_02_02_11:45:57.fil.hdf5,0.9999999
0.499998_DM_205.69_beam_0C2020_03_15_16:30:40.fil.hdf5,1.0
0.499998_DM_215.21_beam_0C2020_04_07_06:58:15.fil.hdf5,0.9999939
0.499998_DM_21.80_beam_0C2020_03_30_02:56:49.fil.hdf5,0.99872893
0.499998_DM_220.73_beam_0C2020_04_11_23:29:09.fil.hdf5,1.0
0.499998_DM_221.65_beam_0C2020_04_11_23:33:20.fil.hdf5,0.9996536
0.499998_DM_22.72_beam_0C2020_04_13_08:27:00.fil.hdf5,0.9992718
0.499998_DM_230.25_beam_0I2020_01_12_23:49:08.fil.hdf5,0.0033035683
0.499998_DM_23.02_beam_0C2020_03_30_03:31:35.fil.hdf5,0.9999989
0.499998_DM_23.02_beam_0C2020_04_13_08:18:34.fil.hdf5,1.0
0.499998_DM_23.33_beam_0C2020_04_13_08:28:11_1.fil.hdf5,1.0
0.499998_DM_23.64_beam_0C2020_04_13_08:25:25.fil.hdf5,0.9999975
0.499998_DM_23.64_beam_0C2020_04_13_08:32:17.fil.hdf5,1.0
0.499998_DM_238.85_beam_0C2020_04_11_21:24:02.fil.hdf5,0.9967732
0.499998_DM_23.95_beam_7C2020_03_23_03:05:40.fil.hdf5,7.3433825e-05
0.499998_DM_241.61_beam_0C2020_04_12_04:43:30.fil.hdf5,0.99999857
0.499998_DM_244.37_beam_0I2020_01_12_23:26:26.fil.hdf5,0.0015319269
0.499998_DM_24.56_beam_0C2020_04_13_10:14:59.fil.hdf5,0.99999964
0.499998_DM_24.87_beam_0C2020_04_13_10:28:06.fil.hdf5,0.605704
0.499998_DM_25.48_beam_0C2020_04_13_10:01:11.fil.hdf5,0.9999707
0.499998_DM_25.79_beam_0C2020_04_13_10:02:33.fil.hdf5,0.9999994
0.499998_DM_26.09_beam_0C2020_04_13_10:13:32.fil.hdf5,1.0
0.499998_DM_26.09_beam_0C2020_04_13_10:15:15.fil.hdf5,0.9853839
0.499998_DM_26.09_beam_608C2020_04_23_23:09:00.fil.hdf5,9.137088e-05
0.499998_DM_270.47_beam_0C2020_02_03_23:50:46.fil.hdf5,1.0
0.499998_DM_280.90_beam_0C2020_04_11_22:59:12.fil.hdf5,1.0
0.499998_DM_281.21_beam_0C2020_04_11_22:58:41.fil.hdf5,1.0
0.499998_DM_281.52_beam_0C2020_04_11_23:00:40.fil.hdf5,0.99999
0.499998_DM_281.83_beam_0C2020_04_11_22:53:09.fil.hdf5,0.9980071
0.499998_DM_282.75_beam_0C2020_03_15_22:12:15.fil.hdf5,1.0
0.499998_DM_29.78_beam_312C2020_04_13_02:12:25.fil.hdf5,0.00044862277
0.499998_DM_30.09_beam_750C2020_04_23_23:04:40.fil.hdf5,5.1971215e-06
0.499998_DM_3036.17_beam_142C2020_04_13_00:54:25.fil.hdf5,4.117508e-05
0.499998_DM_30.39_beam_0C2020_04_13_08:37:15.fil.hdf5,0.9999982
0.499998_DM_31.01_beam_649C2019_12_06_15:47:23.fil.hdf5,0.000118673386
0.499998_DM_31.31_beam_0C2020_04_11_22:24:00.fil.hdf5,0.9999857
0.499998_DM_31.62_beam_0C2020_04_11_22:34:20.fil.hdf5,0.9999958
0.499998_DM_31.62_beam_0C2020_04_11_22:46:48.fil.hdf5,0.9992824
0.499998_DM_31.62_beam_0C2020_04_11_22:47:01.fil.hdf5,0.9999379
0.499998_DM_31.62_beam_0C2020_04_13_08:47:04.fil.hdf5,0.9999993
0.499998_DM_31.62_beam_0C2020_04_13_08:51:59.fil.hdf5,0.99990547
0.499998_DM_31.62_beam_0C2020_04_13_08:57:37.fil.hdf5,0.9999988
0.499998_DM_31.93_beam_162C2019_12_06_15:44:12.fil.hdf5,1.0387496e-05
0.499998_DM_31.93_beam_326C2019_12_06_15:48:28.fil.hdf5,0.0005839682
0.499998_DM_32.23_beam_0C2020_04_13_09:17:37.fil.hdf5,0.9998456
0.499998_DM_32.54_beam_0C2020_04_13_09:01:07.fil.hdf5,0.99972624
0.499998_DM_33.46_beam_0C2020_04_11_22:44:48.fil.hdf5,1.0
0.499998_DM_337.39_beam_0C2020_03_15_19:11:54.fil.hdf5,0.99999535
0.499998_DM_339.24_beam_0C2020_03_15_19:12:27.fil.hdf5,0.9999943
0.499998_DM_339.85_beam_0I2020_01_12_23:47:29.fil.hdf5,0.005932087
0.499998_DM_35.00_beam_519C2020_04_23_23:10:28.fil.hdf5,0.00016217827
0.499998_DM_370.86_beam_253C2020_04_22_15:27:03.fil.hdf5,0.00019285243
0.499998_DM_377.92_beam_10C2020_02_03_22:14:10.fil.hdf5,4.719151e-05
0.499998_DM_381.98_beam_197C2020_04_13_00:46:09.fil.hdf5,4.875648e-07
0.499998_DM_401.54_beam_0C2020_02_03_05:41:18.fil.hdf5,0.9999999
0.499998_DM_402.85_beam_0C2020_02_02_11:26:59.fil.hdf5,1.0
0.499998_DM_41.14_beam_4C2020_04_07_01:28:10.fil.hdf5,0.9999999
0.499998_DM_42.06_beam_4C2020_04_07_01:38:06.fil.hdf5,4.6156965e-06
0.499998_DM_4282.68_beam_698C2020_01_20_10:33:28.fil.hdf5,1.5883946e-06
0.499998_DM_434.14_beam_458C2020_04_13_01:21:23.fil.hdf5,0.00045717557
0.499998_DM_476.52_beam_1C2020_02_02_03:53:42_1.fil.hdf5,0.00036184178
0.499998_DM_49.12_beam_0C2020_03_20_20:11:37.fil.hdf5,1.0
0.499998_DM_49.12_beam_0C2020_03_20_20:32:45.fil.hdf5,0.9993699
0.499998_DM_49.12_beam_0C2020_03_20_20:52:45.fil.hdf5,0.9998399
0.499998_DM_49.12_beam_0C2020_03_20_21:01:42.fil.hdf5,0.821815
0.499998_DM_49.12_beam_0C2020_03_20_21:02:12.fil.hdf5,0.9899212
0.499998_DM_49.12_beam_0C2020_03_20_21:09:13.fil.hdf5,0.99904996
0.499998_DM_49.12_beam_0C2020_03_20_21:22:28.fil.hdf5,0.9990827
0.499998_DM_49.12_beam_0C2020_03_20_21:25:59.fil.hdf5,0.96736914
0.499998_DM_49.12_beam_0C2020_03_20_21:39:31.fil.hdf5,0.99998856
0.499998_DM_49.12_beam_0C2020_03_28_12:52:05.fil.hdf5,0.9999516
0.499998_DM_49.12_beam_0C2020_03_28_13:00:45.fil.hdf5,0.99956733
0.499998_DM_49.12_beam_0C2020_03_28_14:46:55.fil.hdf5,0.99649507
0.499998_DM_49.12_beam_0C2020_03_28_14:47:42.fil.hdf5,0.99998415
0.499998_DM_49.12_beam_0C2020_03_28_14:58:51.fil.hdf5,0.99999964
0.499998_DM_49.12_beam_0C2020_03_28_14:59:01.fil.hdf5,0.9975465
0.499998_DM_49.12_beam_0C2020_03_28_15:06:49.fil.hdf5,0.9999988
0.499998_DM_500.65_beam_0C2020_03_15_20:26:11.fil.hdf5,0.99999285
0.499998_DM_503.26_beam_0C2020_03_15_20:23:17.fil.hdf5,0.9999968
0.499998_DM_51.27_beam_0C2020_02_02_03:25:49.fil.hdf5,6.970001e-05
0.499998_DM_5141.75_beam_365C2020_05_31_18:22:38.fil.hdf5,1.0820912e-05
0.499998_DM_51.58_beam_25C2020_01_20_10:47:54.fil.hdf5,0.0024235004
0.499998_DM_51.58_beam_4C2020_02_21_20:29:09.fil.hdf5,3.307919e-08
0.499998_DM_52.50_beam_3C2020_02_04_01:46:48.fil.hdf5,1.8769659e-06
0.499998_DM_52.80_beam_10C2020_02_02_05:54:53.fil.hdf5,2.1867846e-08
0.499998_DM_52.80_beam_11C2020_03_18_04:14:02.fil.hdf5,1.0548378e-05
0.499998_DM_53.73_beam_0C2020_04_19_17:29:56.fil.hdf5,1.0
0.499998_DM_54.65_beam_7C2020_02_04_02:46:19.fil.hdf5,1.5542757e-05
0.499998_DM_57.10_beam_0C2020_03_30_03:56:18.fil.hdf5,0.9996339
0.499998_DM_57.72_beam_0C2020_04_19_17:37:50.fil.hdf5,1.0
0.499998_DM_60.79_beam_4C2020_02_16_00:30:05.fil.hdf5,8.420506e-07
0.499998_DM_61.40_beam_68C2020_04_23_23:00:44.fil.hdf5,2.558861e-05
0.499998_DM_62.63_beam_2C2020_02_02_03:05:52.fil.hdf5,0.0001437625
0.499998_DM_63.24_beam_0C2020_03_20_03:00:15.fil.hdf5,0.99750984
0.499998_DM_64.47_beam_0C2020_04_12_05:30:42.fil.hdf5,0.99991775
0.499998_DM_64.47_beam_649C2019_12_06_15:45:19.fil.hdf5,0.012833072
0.499998_DM_656.48_beam_11C2020_02_04_02:35:47.fil.hdf5,0.0008738971
0.499998_DM_66.31_beam_348C2020_04_23_22:58:40.fil.hdf5,9.18215e-05
0.499998_DM_669.33_beam_170C2020_04_27_17:57:32.fil.hdf5,0.00010742984
0.499998_DM_67.54_beam_0C2020_04_19_18:06:55.fil.hdf5,0.99999714
0.499998_DM_71.22_beam_0C2020_04_19_16:22:40.fil.hdf5,1.0
0.499998_DM_75.83_beam_0C2020_04_07_01:15:17.fil.hdf5,1.0
0.499998_DM_75.83_beam_0C2020_04_07_06:08:12_1.fil.hdf5,1.0
0.499998_DM_75.83_beam_0C2020_04_12_01:03:38_1.fil.hdf5,1.0
0.499998_DM_76.75_beam_0C2020_04_19_20:21:03.fil.hdf5,1.0
0.499998_DM_76.75_beam_0C2020_04_19_20:21:57.fil.hdf5,0.9999895
0.499998_DM_768.62_beam_33C2020_01_12_23:15:02.fil.hdf5,1.7587488e-05
0.499998_DM_77.06_beam_0C2020_04_19_20:21:39.fil.hdf5,1.0
0.499998_DM_774.30_beam_361C2020_05_31_18:19:26.fil.hdf5,1.011576e-05
0.499998_DM_803.53_beam_2C2019_12_18_08:42:51.fil.hdf5,8.3525265e-05
0.499998_DM_851.64_beam_4C2020_02_16_03:50:58.fil.hdf5,1.7614889e-07
0.499998_DM_86.88_beam_0C2020_04_11_22:48:44.fil.hdf5,0.90145487
0.499998_DM_92.41_beam_0C2020_04_19_19:51:14.fil.hdf5,1.0
0.499998_DM_92.71_beam_0C2020_04_19_19:36:38.fil.hdf5,1.0
0.499998_DM_92.71_beam_0C2020_04_19_19:51:52.fil.hdf5,0.99997807
0.499998_DM_93.33_beam_0C2020_04_11_21:51:08.fil.hdf5,0.99999857
0.499999_DM_100.39_beam_0C2020_04_07_01:39:26.fil.hdf5,0.89406043
0.499999_DM_101.00_beam_0C2020_04_07_01:44:26.fil.hdf5,1.0
0.499999_DM_101.00_beam_0C2020_04_19_19:49:18.fil.hdf5,1.0
0.499999_DM_1026.35_beam_7C2020_02_16_03:47:12.fil.hdf5,2.5094582e-07
0.499999_DM_1037.74_beam_4C2020_02_14_04:15:19.fil.hdf5,1.4714434e-05
0.499999_DM_113.28_beam_263C2020_04_13_00:48:33.fil.hdf5,3.0972205e-06
0.499999_DM_116.05_beam_0C2020_04_12_03:57:11.fil.hdf5,0.99889296
0.499999_DM_116.35_beam_596C2020_04_13_01:35:16.fil.hdf5,9.392483e-08
0.499999_DM_117.27_beam_458C2020_04_12_03:35:08.fil.hdf5,1.1506804e-05
0.499999_DM_118.50_beam_0C2020_04_14_06:02:09.fil.hdf5,0.99989283
0.499999_DM_128.63_beam_0C2020_04_19_17:49:59.fil.hdf5,3.805444e-09
0.499999_DM_1323.13_beam_0C2020_05_30_10:19:01.fil.hdf5,0.00898611
0.499999_DM_1365.63_beam_0C2020_04_13_09:43:16.fil.hdf5,8.125516e-06
0.499999_DM_137.84_beam_0C2020_03_23_03:30:56.fil.hdf5,0.89730763
0.499999_DM_138.76_beam_0C2020_04_19_16:10:25.fil.hdf5,1.0
0.499999_DM_138.76_beam_0C2020_04_19_16:11:12.fil.hdf5,1.0
0.499999_DM_1420.07_beam_619C2020_01_20_09:37:01.fil.hdf5,0.0035440018
0.499999_DM_1431.47_beam_4C2020_02_21_20:36:03.fil.hdf5,5.753307e-06
0.499999_DM_143.68_beam_0C2020_04_07_04:18:08.fil.hdf5,1.0
0.499999_DM_143.98_beam_0C2020_03_15_15:29:39.fil.hdf5,0.99999964
0.499999_DM_144.90_beam_0C2020_04_07_04:20:08.fil.hdf5,1.0
0.499999_DM_145.21_beam_0C2020_03_15_15:21:49.fil.hdf5,1.0
0.499999_DM_145.21_beam_0C2020_04_07_04:21:01.fil.hdf5,1.0
0.499999_DM_145.52_beam_0C2020_04_07_03:49:06.fil.hdf5,1.0
0.499999_DM_145.82_beam_0C2020_04_07_03:40:12.fil.hdf5,0.99999976
0.499999_DM_1522.62_beam_275C2020_01_02_15:33:12.fil.hdf5,0.00012098442
0.499999_DM_1529.49_beam_246C2020_05_31_19:47:46.fil.hdf5,5.9349045e-06
0.499999_DM_1530.21_beam_5C2020_02_04_01:32:04.fil.hdf5,3.0525018e-05
0.499999_DM_153.81_beam_0C2020_04_12_01:30:55.fil.hdf5,0.9999988
0.499999_DM_154.42_beam_0I2020_01_12_23:50:12.fil.hdf5,0.00018381875
0.499999_DM_154.73_beam_0C2020_03_23_03:19:12.fil.hdf5,0.9998418
0.499999_DM_156.26_beam_0C2020_04_12_01:23:52.fil.hdf5,1.0
0.499999_DM_156.57_beam_0C2020_04_12_01:10:55.fil.hdf5,1.0
0.499999_DM_156.88_beam_0C2020_04_12_01:17:45.fil.hdf5,0.99999976
0.499999_DM_157.18_beam_0C2020_04_12_01:32:16.fil.hdf5,0.9999862
0.499999_DM_157.49_beam_0C2020_04_12_01:16:42.fil.hdf5,1.0
0.499999_DM_157.80_beam_0C2020_03_30_05:51:33.fil.hdf5,1.0
0.499999_DM_157.80_beam_0C2020_04_12_01:28:17.fil.hdf5,1.0
0.499999_DM_158.72_beam_0C2020_04_11_21:40:07.fil.hdf5,0.999979
0.499999_DM_160.25_beam_0C2020_04_19_16:14:09.fil.hdf5,1.0
0.499999_DM_161.48_beam_0C2020_04_19_19:33:26.fil.hdf5,1.0
0.499999_DM_162.71_beam_0C2020_04_12_00:12:39.fil.hdf5,0.99999774
0.499999_DM_163.02_beam_0C2020_03_23_03:10:02.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_17:45:07.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_17:45:27.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_19:32:43.fil.hdf5,1.0
0.499999_DM_163.32_beam_0C2020_04_19_19:34:55.fil.hdf5,0.99942493
0.499999_DM_163.94_beam_0C2020_04_11_23:54:07.fil.hdf5,1.0
0.499999_DM_164.25_beam_0C2020_04_11_23:53:39.fil.hdf5,0.99999857
0.499999_DM_164.25_beam_0C2020_04_12_00:18:05.fil.hdf5,0.9998344
0.499999_DM_164.55_beam_0C2020_04_12_00:15:29.fil.hdf5,1.0
0.499999_DM_165.47_beam_0C2020_04_11_23:58:28.fil.hdf5,0.99999917
0.499999_DM_166.09_beam_0C2020_04_12_00:04:04.fil.hdf5,1.0
0.499999_DM_167.93_beam_0I2020_01_12_23:51:21.fil.hdf5,0.0046075643
0.499999_DM_173.46_beam_0C2020_04_07_02:57:12.fil.hdf5,1.0
0.499999_DM_173.76_beam_0C2020_04_07_02:57:01.fil.hdf5,0.9999999
0.499999_DM_174.07_beam_0C2020_04_07_03:03:08.fil.hdf5,1.0
0.499999_DM_174.38_beam_0C2020_04_07_03:03:50.fil.hdf5,1.0
0.499999_DM_174.68_beam_0C2020_04_07_02:55:56.fil.hdf5,1.0
0.499999_DM_174.99_beam_0C2020_04_07_03:02:10.fil.hdf5,1.0
0.499999_DM_174.99_beam_0C2020_04_07_03:12:26.fil.hdf5,1.0
0.499999_DM_175.30_beam_0C2020_04_07_02:52:20.fil.hdf5,1.0
0.499999_DM_175.60_beam_0C2020_04_07_03:00:48.fil.hdf5,1.0
0.499999_DM_176.83_beam_0C2020_03_15_17:55:45.fil.hdf5,1.0
0.499999_DM_176.83_beam_0C2020_04_13_07:52:35.fil.hdf5,0.9998672
0.499999_DM_177.45_beam_0C2020_03_15_17:49:48.fil.hdf5,1.0
0.499999_DM_177.45_beam_0C2020_04_13_07:57:59.fil.hdf5,1.0
0.499999_DM_177.75_beam_0C2020_03_15_17:34:07.fil.hdf5,1.0
0.499999_DM_177.75_beam_0C2020_03_15_17:59:12.fil.hdf5,0.99998975
0.499999_DM_178.37_beam_0C2020_03_30_02:03:32.fil.hdf5,0.99999857
0.499999_DM_178.98_beam_0C2020_03_30_02:38:50.fil.hdf5,1.0
0.499999_DM_179.90_beam_0C2020_04_11_20:44:11.fil.hdf5,0.9999989
0.499999_DM_180.21_beam_0C2020_04_11_20:52:21.fil.hdf5,1.0
0.499999_DM_180.52_beam_0C2020_04_19_17:43:39.fil.hdf5,1.0
0.499999_DM_1817.85_beam_0C2020_02_02_09:38:57.fil.hdf5,1.1525444e-06
0.499999_DM_192.18_beam_0C2020_04_14_01:43:42.fil.hdf5,0.9999888
0.499999_DM_192.49_beam_0C2020_04_14_01:39:38.fil.hdf5,1.0
0.499999_DM_205.08_beam_0C2020_03_15_16:01:19.fil.hdf5,0.99999523
0.499999_DM_205.38_beam_0C2020_03_15_16:04:18.fil.hdf5,1.0
0.499999_DM_205.38_beam_0C2020_03_15_16:23:06.fil.hdf5,1.0
0.499999_DM_205.69_beam_0C2020_03_15_15:53:02.fil.hdf5,1.0
0.499999_DM_205.69_beam_0C2020_03_15_15:53:07.fil.hdf5,1.0
0.499999_DM_205.69_beam_0C2020_03_15_16:03:27.fil.hdf5,0.99789536
0.499999_DM_210.29_beam_236C2020_04_13_01:35:16.fil.hdf5,1.1386825e-06
0.499999_DM_210.29_beam_6C2020_02_02_06:32:15.fil.hdf5,3.9987776e-06
0.499999_DM_213.98_beam_0C2020_04_07_07:01:00.fil.hdf5,0.9953542
0.499999_DM_21.49_beam_0C2020_03_30_03:02:33.fil.hdf5,0.9990245
0.499999_DM_219.50_beam_0C2020_04_11_23:49:46.fil.hdf5,0.9999063
0.499999_DM_219.81_beam_0C2020_04_11_23:31:40.fil.hdf5,0.99993706
0.499999_DM_220.12_beam_0C2020_04_11_23:44:13.fil.hdf5,1.0
0.499999_DM_220.43_beam_328C2019_12_06_15:45:19.fil.hdf5,0.0014024631
0.499999_DM_225.34_beam_430C2019_12_06_15:47:32.fil.hdf5,4.239221e-05
0.499999_DM_23.02_beam_0C2020_03_30_02:43:19.fil.hdf5,7.0153504e-08
0.499999_DM_23.02_beam_0C2020_03_30_03:02:07.fil.hdf5,0.9937022
0.499999_DM_23.02_beam_0C2020_04_13_08:17:26.fil.hdf5,0.99994504
0.499999_DM_233.32_beam_0C2020_04_12_02:53:58.fil.hdf5,0.9999167
0.499999_DM_23.33_beam_0C2020_04_13_08:17:04.fil.hdf5,1.0
0.499999_DM_23.33_beam_0C2020_04_13_08:19:12_1.fil.hdf5,1.0
0.499999_DM_23.33_beam_0C2020_04_13_08:22:24.fil.hdf5,1.0
0.499999_DM_23.33_beam_0C2020_04_13_08:24:20.fil.hdf5,0.9996669
0.499999_DM_23.33_beam_0C2020_04_13_08:29:43.fil.hdf5,1.0
0.499999_DM_235.47_beam_0C2020_04_12_03:05:20.fil.hdf5,0.9999994
0.499999_DM_236.08_beam_0C2020_04_12_03:05:37.fil.hdf5,0.9999722
0.499999_DM_23.64_beam_0C2020_04_13_08:21:26.fil.hdf5,1.0
0.499999_DM_237.62_beam_0C2020_04_12_02:57:08.fil.hdf5,0.998705
0.499999_DM_237.93_beam_0C2020_04_11_21:28:05.fil.hdf5,0.9999958
0.499999_DM_237.93_beam_0C2020_04_11_21:33:47.fil.hdf5,1.0
0.499999_DM_238.23_beam_0C2020_04_11_21:28:12.fil.hdf5,1.0
0.499999_DM_238.23_beam_0C2020_04_11_21:29:18.fil.hdf5,0.99928385
0.499999_DM_238.23_beam_0C2020_04_11_21:29:32.fil.hdf5,1.0
0.499999_DM_238.23_beam_0C2020_04_11_21:37:56.fil.hdf5,1.0
0.499999_DM_238.85_beam_10C2020_02_14_04:15:16.fil.hdf5,0.00043390444
0.499999_DM_241.61_beam_0C2020_04_12_04:49:03.fil.hdf5,1.0
0.499999_DM_241.92_beam_0C2020_04_12_04:20:12.fil.hdf5,0.99963677
0.499999_DM_242.22_beam_0C2020_04_12_04:30:05.fil.hdf5,0.97130615
0.499999_DM_24.25_beam_0C2020_04_13_10:21:42.fil.hdf5,0.99933136
0.499999_DM_24.56_beam_0C2020_04_13_09:41:05.fil.hdf5,0.99998593
0.499999_DM_24.56_beam_0C2020_04_13_10:03:00.fil.hdf5,1.0
0.499999_DM_246.21_beam_0C2020_02_04_00:47:05.fil.hdf5,1.0
0.499999_DM_24.87_beam_0C2020_04_13_10:03:33.fil.hdf5,0.99996614
0.499999_DM_25.17_beam_0C2020_04_13_10:02:14.fil.hdf5,0.9962071
0.499999_DM_25.17_beam_0C2020_04_13_10:09:07.fil.hdf5,1.0
0.499999_DM_25.17_beam_0C2020_04_13_10:17:30.fil.hdf5,0.9996736
0.499999_DM_2523.72_beam_502C2020_04_13_01:28:45.fil.hdf5,8.7689106e-05
0.499999_DM_254.20_beam_0C2020_04_19_17:07:22.fil.hdf5,0.9999999
0.499999_DM_25.48_beam_64C2020_04_23_23:00:33.fil.hdf5,8.972065e-07
0.499999_DM_25.79_beam_0C2020_03_15_15:18:10.fil.hdf5,0.00045942873
0.499999_DM_25.79_beam_0C2020_04_13_10:10:47.fil.hdf5,1.0
0.499999_DM_25.79_beam_0C2020_04_13_10:19:24.fil.hdf5,0.999998
0.499999_DM_25.79_beam_0C2020_04_13_10:22:47.fil.hdf5,0.9999962
0.499999_DM_25.79_beam_654C2020_04_23_23:06:49.fil.hdf5,1.5212032e-05
0.499999_DM_26.09_beam_0C2020_04_13_10:12:05.fil.hdf5,0.99841535
0.499999_DM_26.09_beam_0C2020_04_13_10:14:18.fil.hdf5,0.9999974
0.499999_DM_26.09_beam_46C2020_04_22_16:43:36.fil.hdf5,0.008936054
0.499999_DM_2639.27_beam_403C2020_04_23_23:09:36.fil.hdf5,5.038233e-06
0.499999_DM_264.94_beam_6C2020_02_21_20:25:54.fil.hdf5,3.79597e-05
0.499999_DM_270.16_beam_0C2020_02_03_23:51:58.fil.hdf5,1.0
0.499999_DM_276.91_beam_430C2020_01_12_22:27:34.fil.hdf5,0.00046839303
0.499999_DM_279.37_beam_0C2020_04_14_05:41:19.fil.hdf5,1.0
0.499999_DM_27.94_beam_19C2020_04_27_02:23:52.fil.hdf5,0.00016701788
0.499999_DM_280.60_beam_0C2020_02_16_04:58:57.fil.hdf5,0.0018606881
0.499999_DM_281.21_beam_0C2020_03_15_22:13:58.fil.hdf5,1.0
0.499999_DM_281.21_beam_0C2020_03_15_22:26:23.fil.hdf5,0.99999726
0.499999_DM_281.52_beam_0C2020_04_11_23:10:49.fil.hdf5,0.9999933
0.499999_DM_281.83_beam_0C2020_03_15_22:10:53.fil.hdf5,0.9999665
0.499999_DM_281.83_beam_0C2020_03_15_22:12:31.fil.hdf5,1.0
0.499999_DM_28.24_beam_751C2020_04_23_23:10:13.fil.hdf5,3.4838078e-05
0.499999_DM_285.20_beam_0C2020_04_13_09:56:03.fil.hdf5,0.00022505877
0.499999_DM_28.55_beam_403C2020_04_23_23:04:40.fil.hdf5,1.3007153e-05
0.499999_DM_28.55_beam_749C2020_04_23_23:09:00.fil.hdf5,0.00039346342
0.499999_DM_288.27_beam_0C2020_02_04_03:03:47.fil.hdf5,5.792902e-07
0.499999_DM_28.86_beam_0C2020_04_13_09:29:00.fil.hdf5,0.99578285
0.499999_DM_29.16_beam_0C2020_04_13_09:29:09.fil.hdf5,1.0
0.499999_DM_29.47_beam_590C2020_04_13_01:35:59.fil.hdf5,1.5074359e-07
0.499999_DM_2953.27_beam_186C2019_12_18_08:42:54_1.fil.hdf5,0.0003086036
0.499999_DM_3001.00_beam_52C2020_04_12_05:16:10.fil.hdf5,2.7566039e-05
0.499999_DM_30.09_beam_0C2020_04_13_08:51:53.fil.hdf5,0.9999783
